Key,Key Description,columnType,Source,Parent
 Inh L1-6 PVALB COL15A1 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L1-6 SST NPY primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L1-6 VIP SLC7A6OS primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L2 PAX6 FREM2 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L2 PVALB FRZB primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L2 VIP SLC6A16 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L2-3 SST NMU primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L2-5 PVALB HHIPL1 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L2-5 PVALB RPH3AL primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L2-5 VIP BSPRY primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L2-5 VIP SOX11 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3 PVALB SAMD13 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-5 PVALB ISG20 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-5 SST CDH3 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-5 SST GGTLC3 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-5 SST OR5AH1P primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-5 VIP HS3ST3A1 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-5 VIP IGDCC3 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-5 VIP TAC3 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-6 PAX6 LINC01497 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-6 VIP UG0898H09 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L3-6 VIP ZIM2-AS1 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5 PVALB LRIG3 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5 SST RPL35AP11 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 LAMP5 CRABP1 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 PVALB FAM150B primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 PVALB GAPDHP60 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 PVALB KCNIP2 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 PVALB MEPE primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 PVALB SST CRHR2 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 PVALB ZFPM2-AS1 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 SST BEAN1 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 SST C4orf26 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 SST DNAJC14 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 SST FBN2 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 SST ISX primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 SST KLHL1 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 SST PAWR primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 SST PIK3CD primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L5-6 VIP COL4A3 primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Inh L6 SST TH primary motor cortex GABAergic interneuron (Hsap),,,,ManifestColumn
 Kupffer cell,,,,ManifestColumn
 Langerhans cell,,,,ManifestColumn
 M cell of gut,,,,ManifestColumn
 Merkel cell,,,,ManifestColumn
 Micro L1-6 TYROBP CD74 primary motor cortex microglial cell (Hsap),,,,ManifestColumn
 Mueller cell,,,,ManifestColumn
 Not applicable,,,,ManifestColumn
 Not collected,,,,ManifestColumn
 OFF-bipolar cell,,,,ManifestColumn
 ON-bipolar cell,,,,ManifestColumn
 ON-blue cone bipolar cell,,,,ManifestColumn
 OPC L1-6 PDGFRA COL20A1 primary motor cortex oligodendrocyte precursor cell (Hsap),,,,ManifestColumn
 Oligo L2-6 OPALIN FTH1P3 primary motor cortex oligodendrocyte precursor cell (Hsap),,,,ManifestColumn
 Oligo L2-6 OPALIN MAP6D1 primary motor cortex oligodendrocyte precursor cell (Hsap),,,,ManifestColumn
 Oligo L3-6 OPALIN-like ENPP6 primary motor cortex oligodendrocyte precursor cell (Hsap),,,,ManifestColumn
 Oligo L5-6 OPALIN LDLRAP1 primary motor cortex oligodendrocyte (Hsap),,,,ManifestColumn
 Other,,,,ManifestColumn
 PBMC,,,,ManifestColumn
 Purkinje myocyte,,,,ManifestColumn
 Schwann cell,,,,ManifestColumn
 T cell,,,,ManifestColumn
 T cell zone reticular cell,,,,ManifestColumn
 T follicular helper cell,,,,ManifestColumn
 T follicular regulatory cell,,,,ManifestColumn
 T-helper 1 cell,,,,ManifestColumn
 T-helper 17 cell,,,,ManifestColumn
 T-helper 2 cell,,,,ManifestColumn
 Unknown,,,,ManifestColumn
 VLMC L1-5 PDGFRA COLEC12 primary motor cortex vascular leptomeningeal cell (Hsap),,,,ManifestColumn
 a8 bistratified small-field cell,,,,ManifestColumn
 absorptive cell,,,,ManifestColumn
 activated stellate cell,,,,ManifestColumn
 adult endothelial progenitor cell,,,,ManifestColumn
 adventitial stromal cell,,,,ManifestColumn
 afferent neuron,,,,ManifestColumn
 airway deuterosomal cell,,,,ManifestColumn
 airway submucosal gland ciliated duct cell,,,,ManifestColumn
 airway submucosal gland ciliated duct cells,,,,ManifestColumn
 airway submucosal gland collecting duct epithelial cell,,,,ManifestColumn
 airway submucosal gland duct basal cell,,,,ManifestColumn
 alpha-beta T cell,,,,ManifestColumn
 alpha-beta cytotoxic T cell,,,,ManifestColumn
 alpha-beta intraepithelial T cell,,,,ManifestColumn
 alpha-beta memory T cell,,,,ManifestColumn
 alpha-beta thymocyte,,,,ManifestColumn
 alveolar capillary type 1 endothelial cell,,,,ManifestColumn
 alveolar capillary type 2 endothelial cell,,,,ManifestColumn
 alveolar macrophage,,,,ManifestColumn
 alveolar macrophage ccl3+,,,,ManifestColumn
 alveolar macrophage mt-positive,,,,ManifestColumn
 alveolar macrophage proliferating,,,,ManifestColumn
 alveolar type 1 fibroblast cell,,,,ManifestColumn
 alveolar type 2 fibroblast cell,,,,ManifestColumn
 amacrine cell,,,,ManifestColumn
 amex_153,,,,ManifestColumn
 amex_154,,,,ManifestColumn
 amex_155,,,,ManifestColumn
 amex_156,,,,ManifestColumn
 amex_157,,,,ManifestColumn
 amex_158,,,,ManifestColumn
 amex_159,,,,ManifestColumn
 amex_160,,,,ManifestColumn
 amex_161,,,,ManifestColumn
 amex_162,,,,ManifestColumn
 amex_171,,,,ManifestColumn
 amex_172,,,,ManifestColumn
 amex_173,,,,ManifestColumn
 amex_174,,,,ManifestColumn
 amex_175,,,,ManifestColumn
 amex_405,,,,ManifestColumn
 amex_406,,,,ManifestColumn
 amex_407,,,,ManifestColumn
 amex_408,,,,ManifestColumn
 amex_419,,,,ManifestColumn
 amnion mesenchymal stromal cell (amsc),,,,ManifestColumn
 amygdala excitatory neuron,,,,ManifestColumn
 androgen secreting cell,,,,ManifestColumn
 animal cell,,,,ManifestColumn
 apocrine cell,,,,ManifestColumn
 articular chondrocyte,,,,ManifestColumn
 astro_52,,,,ManifestColumn
 astro_53,,,,ManifestColumn
 astro_54,,,,ManifestColumn
 astro_55,,,,ManifestColumn
 astro_56,,,,ManifestColumn
 astro_57,,,,ManifestColumn
 astro_58,,,,ManifestColumn
 astro_59,,,,ManifestColumn
 astro_60,,,,ManifestColumn
 astro_61,,,,ManifestColumn
 astro_62,,,,ManifestColumn
 astro_63,,,,ManifestColumn
 astro_64,,,,ManifestColumn
 astrocyte,,,,ManifestColumn
 astrocyte of the cerebral cortex,,,,ManifestColumn
 astrocyte of the forebrain,,,,ManifestColumn
 autonomic neuronal cells,,,,ManifestColumn
 b cell,,,,ManifestColumn
 basal cell,,,,ManifestColumn
 basal cell of bladder urothelium,,,,ManifestColumn
 basal cell of epithelium of lobular bronchiole,,,,ManifestColumn
 basal cell of epithelium of respiratory bronchiole,,,,ManifestColumn
 basal cell of epithelium of terminal bronchiole,,,,ManifestColumn
 basal cell of epithelium of trachea,,,,ManifestColumn
 basal cell of prostate epithelium,,,,ManifestColumn
 basal cell of prostatic urethra,,,,ManifestColumn
 basal cell of ureter urothelium,,,,ManifestColumn
 basal epithelial cell of tracheobronchial tree,,,,ManifestColumn
 basophil,,,,ManifestColumn
 bcell_0,,,,ManifestColumn
 bche (butyrylcholinesterase) cell,,,,ManifestColumn
 beige adipocyte,,,,ManifestColumn
 bgl_51,,,,ManifestColumn
 bladder cell,,,,ManifestColumn
 bladder microvascular endothelial cell,,,,ManifestColumn
 bladder urothelial cell,,,,ManifestColumn
 blood vessel endothelial cell,,,,ManifestColumn
 blood vessel smooth muscle cell,,,,ManifestColumn
 bone cell,,,,ManifestColumn
 bone lining cells,,,,ManifestColumn
 brain vascular cell,,,,ManifestColumn
 branched duct epithelial cell,,,,ManifestColumn
 bronchial smooth muscle cell,,,,ManifestColumn
 bronchiolar smooth muscle cell,,,,ManifestColumn
 brush cell,,,,ManifestColumn
 brush cell of bronchus,,,,ManifestColumn
 brush cell of epithelium of lobar bronchus,,,,ManifestColumn
 brush cell of trachea,,,,ManifestColumn
 ca13_119,,,,ManifestColumn
 ca13_163,,,,ManifestColumn
 ca13_169,,,,ManifestColumn
 ca13_179,,,,ManifestColumn
 ca13_180,,,,ManifestColumn
 ca13_181,,,,ManifestColumn
 ca13_182,,,,ManifestColumn
 ca13_183,,,,ManifestColumn
 ca13_184,,,,ManifestColumn
 ca13_185,,,,ManifestColumn
 ca13_186,,,,ManifestColumn
 ca13_187,,,,ManifestColumn
 ca13_188,,,,ManifestColumn
 ca13_189,,,,ManifestColumn
 ca4_190,,,,ManifestColumn
 ca4_191,,,,ManifestColumn
 ca4_192,,,,ManifestColumn
 ca4_193,,,,ManifestColumn
 ca4_194,,,,ManifestColumn
 ca4_195,,,,ManifestColumn
 ca4_196,,,,ManifestColumn
 ca4_197,,,,ManifestColumn
 ca4_198,,,,ManifestColumn
 camera-type eye photoreceptor cell,,,,ManifestColumn
 capillary endothelial cell,,,,ManifestColumn
 capsule mesenchymal stromal cell,,,,ManifestColumn
 cardiac atrium fibroblast,,,,ManifestColumn
 cardiac endothelial cell,,,,ManifestColumn
 cardiac muscle cell,,,,ManifestColumn
 cardiac pacemaker cell of sinoatrial node,,,,ManifestColumn
 cardiac ventricle fibroblast,,,,ManifestColumn
 catecholaminergic neuron,,,,ManifestColumn
 caudal ganglionic eminence derived interneuron,,,,ManifestColumn
 cbi_298,,,,ManifestColumn
 cbi_299,,,,ManifestColumn
 cbi_300,,,,ManifestColumn
 cbi_301,,,,ManifestColumn
 cbi_302,,,,ManifestColumn
 cbi_303,,,,ManifestColumn
 cbi_304,,,,ManifestColumn
 cbi_305,,,,ManifestColumn
 cbi_306,,,,ManifestColumn
 cbi_307,,,,ManifestColumn
 cd4+ t,,,,ManifestColumn
 cd4+ t cell resident memory,,,,ManifestColumn
 cd4+ t-cell,,,,ManifestColumn
 cd8 t cell effector memory,,,,ManifestColumn
 cd8 trm (residence memory),,,,ManifestColumn
 cd8+ t,,,,ManifestColumn
 cd8+ t cell resident memory,,,,ManifestColumn
 cd8+ t-cells,,,,ManifestColumn
 cell of skeletal muscle,,,,ManifestColumn
 cell type (from CL),,,,ManifestColumn
 cell type (from LMHA),,,,ManifestColumn
 centrilobular region hepatocyte,,,,ManifestColumn
 centroblast,,,,ManifestColumn
 centrocyte,,,,ManifestColumn
 cerebellar inhibitory GABAergic interneuron,,,,ManifestColumn
 cerebral cortex neuron,,,,ManifestColumn
 cge_276,,,,ManifestColumn
 cge_277,,,,ManifestColumn
 cge_278,,,,ManifestColumn
 cge_279,,,,ManifestColumn
 cge_280,,,,ManifestColumn
 cge_281,,,,ManifestColumn
 cge_282,,,,ManifestColumn
 cge_283,,,,ManifestColumn
 cge_284,,,,ManifestColumn
 cge_285,,,,ManifestColumn
 cge_286,,,,ManifestColumn
 cge_287,,,,ManifestColumn
 cge_288,,,,ManifestColumn
 cge_289,,,,ManifestColumn
 cge_290,,,,ManifestColumn
 cge_291,,,,ManifestColumn
 cge_292,,,,ManifestColumn
 cge_293,,,,ManifestColumn
 cge_294,,,,ManifestColumn
 cge_295,,,,ManifestColumn
 cge_296,,,,ManifestColumn
 chondrocyte,,,,ManifestColumn
 chorionic mesenchymal stromal cell (cmsc),,,,ManifestColumn
 choroid plexus cell,,,,ManifestColumn
 chrp_76,,,,ManifestColumn
 chrp_77,,,,ManifestColumn
 chrp_78,,,,ManifestColumn
 chrp_79,,,,ManifestColumn
 chrp_80,,,,ManifestColumn
 chrp_81,,,,ManifestColumn
 chrp_82,,,,ManifestColumn
 ciliated cell,,,,ManifestColumn
 ciliated cell of the bronchus,,,,ManifestColumn
 ciliated columnar cell of tracheobronchial tree,,,,ManifestColumn
 ciliated epithelial cell,,,,ManifestColumn
 class switched memory B cell,,,,ManifestColumn
 classical monocyte,,,,ManifestColumn
 club cell,,,,ManifestColumn
 club cell of prostatic urethra,,,,ManifestColumn
 columnar chondrocyte,,,,ManifestColumn
 columnar ovarian surface epithelial cell,,,,ManifestColumn
 columnar/cuboidal epithelial cell,,,,ManifestColumn
 committed double negative thymocyte (Homo sapiens),,,,ManifestColumn
 common lymphoid progenitor,,,,ManifestColumn
 common myeloid progenitor,,,,ManifestColumn
 connective tissue cell,,,,ManifestColumn
 connective tissue type mast cell,,,,ManifestColumn
 contractile cell,,,,ManifestColumn
 conventional dendritic cell,,,,ManifestColumn
 cop_37,,,,ManifestColumn
 cop_38,,,,ManifestColumn
 cop_39,,,,ManifestColumn
 cop_41,,,,ManifestColumn
 cop_42,,,,ManifestColumn
 cop_43,,,,ManifestColumn
 cop_75,,,,ManifestColumn
 corneal endothelial cell,,,,ManifestColumn
 corneal epithelial cell,,,,ManifestColumn
 corneocyte,,,,ManifestColumn
 corpus luteum endothelial cell,,,,ManifestColumn
 corpus luteum macrophage,,,,ManifestColumn
 cortical thymic epithelial cell,,,,ManifestColumn
 corticomedullary thymic epithelial cell,,,,ManifestColumn
 cumulus cell,,,,ManifestColumn
 cytotoxic T cell,,,,ManifestColumn
 cytotoxic memory t cell,,,,ManifestColumn
 dec205+ dc,,,,ManifestColumn
 deep superficial,,,,ManifestColumn
 dendritic cell,,,,ManifestColumn
 dentate gyrus neuron,,,,ManifestColumn
 dermal dendritic cell,,,,ManifestColumn
 detrusor smooth muscle cell of bladder,,,,ManifestColumn
 detrusor smooth muscle cell of ureter,,,,ManifestColumn
 dg_199,,,,ManifestColumn
 dg_200,,,,ManifestColumn
 dg_201,,,,ManifestColumn
 dg_202,,,,ManifestColumn
 dg_203,,,,ManifestColumn
 dg_204,,,,ManifestColumn
 dg_205,,,,ManifestColumn
 differentiation-committed oligodendrocyte precursor,,,,ManifestColumn
 diffuse bipolar 1 cell,,,,ManifestColumn
 diffuse bipolar 2 cell,,,,ManifestColumn
 diffuse bipolar 3a cell,,,,ManifestColumn
 diffuse bipolar 3b cell,,,,ManifestColumn
 diffuse bipolar 4 cell,,,,ManifestColumn
 diffuse bipolar 6 cell,,,,ManifestColumn
 dlct6b_100,,,,ManifestColumn
 dlct6b_101,,,,ManifestColumn
 dlct6b_102,,,,ManifestColumn
 dlct6b_103,,,,ManifestColumn
 dlct6b_104,,,,ManifestColumn
 dlct6b_105,,,,ManifestColumn
 dlct6b_106,,,,ManifestColumn
 dlct6b_107,,,,ManifestColumn
 dlct6b_108,,,,ManifestColumn
 dlct6b_109,,,,ManifestColumn
 dlct6b_110,,,,ManifestColumn
 dlct6b_111,,,,ManifestColumn
 dlct6b_112,,,,ManifestColumn
 dlct6b_84,,,,ManifestColumn
 dlct6b_97,,,,ManifestColumn
 dlct6b_98,,,,ManifestColumn
 dlct6b_99,,,,ManifestColumn
 dlit_136,,,,ManifestColumn
 dlit_137,,,,ManifestColumn
 dlit_139,,,,ManifestColumn
 dlit_140,,,,ManifestColumn
 dlit_141,,,,ManifestColumn
 dlit_142,,,,ManifestColumn
 dlit_143,,,,ManifestColumn
 dlit_144,,,,ManifestColumn
 dlit_145,,,,ManifestColumn
 dlit_146,,,,ManifestColumn
 dlit_147,,,,ManifestColumn
 dlit_148,,,,ManifestColumn
 dlit_149,,,,ManifestColumn
 dlit_150,,,,ManifestColumn
 dlit_151,,,,ManifestColumn
 dlit_152,,,,ManifestColumn
 dlnp_83,,,,ManifestColumn
 dlnp_85,,,,ManifestColumn
 dlnp_86,,,,ManifestColumn
 dlnp_87,,,,ManifestColumn
 dlnp_88,,,,ManifestColumn
 dlnp_89,,,,ManifestColumn
 dlnp_90,,,,ManifestColumn
 dlnp_91,,,,ManifestColumn
 dlnp_92,,,,ManifestColumn
 dlnp_93,,,,ManifestColumn
 dlnp_94,,,,ManifestColumn
 dlnp_95,,,,ManifestColumn
 dlnp_96,,,,ManifestColumn
 double negative thymocyte,,,,ManifestColumn
 double-positive,,,,ManifestColumn
 dpt+ fibroblast cell of bladder,,,,ManifestColumn
 dpt+ fibroblast cell of ureter,,,,ManifestColumn
 duodenal goblet cell,,,,ManifestColumn
 early T lineage precursor,,,,ManifestColumn
 eccrine cell,,,,ManifestColumn
 ecto-epithelial cell,,,,ManifestColumn
 effector CD8-positive,,,,ManifestColumn
 effector memory CD4-positive,,,,ManifestColumn
 effector memory CD45RA-positive,,,,ManifestColumn
 effector memory CD8-positive,,,,ManifestColumn
 electrically active cell,,,,ManifestColumn
