Key,Key Description,Type,Source,Module
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,Metadata
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Femur,,,,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
Bone Marrow,nan,,nan,
